headline,snippet,source,type,url,word_count,locations,subjects
b'Mike Trout Received a Huge Payday. But Others Still Dwarf Him',"b'Trout agreed to the richest contract in North American sports, but even that deal wouldn\xe2\x80\x99t necessarily bring him into the highest tier of overall income for pro athletes.'",The New York Times,News,https://www.nytimes.com/2019/03/19/sports/mike-trout-contract-angels.html,897,[],['Baseball']
b'Today in History',b'Today in History',AP,News,https://www.nytimes.com/aponline/2019/04/13/us/ap-history.html,969,[],[]
"b""Tough Calls Prove Again That Sports Aren't Perfectly Fair""","b""The toilet paper was already flying at Toomer's Corner, the spot where the biggest celebrations go down when Auburn's sports teams win big.""",AP,News,https://www.nytimes.com/aponline/2019/04/10/us/ap-bkc-national-championship-the-cruelest-call.html,964,[],[]
b'Neither Got the Job. But Both Got a Future.',"b'After their first date, which was after-hours at an M.B.A. conference (and also the day they met), he told her: \xe2\x80\x9cI could see myself marrying you.\xe2\x80\x9d'",The New York Times,News,https://www.nytimes.com/2019/01/19/fashion/weddings/neither-got-the-job-but-both-got-a-future.html,710,[],['Weddings and Engagements']
b'Democracy Ends in Euphemism',b'Language has been neutralized when it should state the obvious.',The New York Times,Op-Ed,https://www.nytimes.com/2019/02/15/opinion/language-euphemisms-trump.html,826,[],"['United States Politics and Government', 'Language and Languages', 'Social Conditions and Trends']"
b'White House Considering Indra Nooyi to Head World Bank',"b'The former PepsiCo chief executive has been courted by Ivanka Trump, who is helping lead the search for a new World Bank president.'",The New York Times,News,https://www.nytimes.com/2019/01/15/us/politics/indra-nooyi-world-bank-president.html,707,[],"['United States Politics and Government', 'Appointments and Executive Changes', 'Banking and Financial Institutions']"
"b""Weekly News Quiz for Students: Teachers' Strike, Climate Change, Voting Rights""",b'How well did you follow the news this past week? How many of these 10 questions can you get right?',The New York Times,Interactive Feature,https://www.nytimes.com/interactive/2019/01/15/learning/15Weekly-News-Quiz-for-Students.html,,[],[]
b'It\xe2\x80\x99s No Secret That Espionage Is This Collector\xe2\x80\x99s Passion',"b'When governments are crumbling, H. Keith Melton is knocking on the doors of intelligence agencies with cash in hand to buy devices and memorabilia.'",The New York Times,News,https://www.nytimes.com/2019/01/29/arts/design/show-us-your-wall-h-keith-melton.html,751,[],"['Art', 'Collectors and Collections', 'Espionage and Intelligence Services', 'Museums', 'Cold War Era']"
b'How Lindsey Graham Went From Trump Skeptic to Trump Sidekick',b'\xe2\x80\x9cWhat happened to me?\xe2\x80\x9d the senator asks. \xe2\x80\x9cNot a damn thing.\xe2\x80\x9d',The New York Times,News,https://www.nytimes.com/2019/02/25/magazine/lindsey-graham-what-happened-trump.html,2771,[],['United States Politics and Government']
b'Jimmy Kimmel Celebrates the Midway Point of Trump\xe2\x80\x99s Presidential Term',"b'Kimmel presented a special, satirical edition of his show, \xe2\x80\x9cIntermission Accomplished: A Halftime Tribute to Trump.\xe2\x80\x9d'",The New York Times,News,https://www.nytimes.com/2019/01/22/arts/television/jimmy-kimmel-trump-term-midway.html,762,[],[]
"b'Easy as 1, 2, 3: Favorites Dominate the N.C.A.A. Bracket'","b'The tournament\xe2\x80\x99s top 12 seeds, and two No. 4s, all advanced to the second week of the N.C.A.A. tournament.'",The New York Times,News,https://www.nytimes.com/2019/03/25/sports/ncaa-tournament-bracket.html,1046,[],"['NCAA Basketball Championships (Men)', 'Basketball (College)']"
b'The Republicans of Gilead',b'A louche administration takes aim at reproductive rights.',The New York Times,Op-Ed,https://www.nytimes.com/2019/02/25/opinion/trump-planned-parenthood-abortion.html,913,['Florida'],"['Women and Girls', 'United States Politics and Government', 'Birth Control and Family Planning', 'Sexual Harassment', 'Sex Crimes', 'Abortion']"
b'Trump Rejects 3-Week Pause in Government Shutdown',"b'President Trump said he did not want to extend the impasse over funding for a border wall, but it was not clear what he saw as an alternative.'",The New York Times,News,https://www.nytimes.com/2019/01/14/us/politics/trump-shutdown-border-wall.html,748,[],['Shutdowns (Institutional)']
"b'Trump, Trade and the Advantage of Autocrats'",b'China can pay him off; places with rule of law can\xe2\x80\x99t.',The New York Times,Op-Ed,https://www.nytimes.com/2019/02/25/opinion/trump-trade-china.html,901,['China'],"['International Trade and World Market', 'Customs (Tariff)', 'Automobiles', 'Agriculture and Farming', 'United States Politics and Government']"
"b""'Gangnam Style' Sex Crime: K-Pop Scandals Uncover Dark Side of Seoul's Flashiest District""","b""On a recent weekend night, the dance floor at one of the hottest clubs in Seoul's swanky Gangnam district held only a few dozen people surrounded by mostly empty tables.""",Reuters,News,https://www.nytimes.com/reuters/2019/04/13/world/asia/13reuters-southkorea-kpop-scandal.html,1033,[],[]
"b'$2.8 Million Homes in Connecticut, California and South Carolina'","b'A Dutch colonial-style home in Greenwich, a Cape Cod in Ross and an 1834 house in Charleston.'",The New York Times,News,https://www.nytimes.com/2019/03/13/realestate/2-8-million-homes-in-connecticut-california-and-south-carolina.html,981,"['Charleston (SC)', 'Greenwich (Conn)', 'Ross (Calif)', 'Marin County (Calif)']",['Real Estate and Housing (Residential)']
b'The Answer Is Blowin\xe2\x80\x99 in the Wind',"b'Of Stalin, Hitler and environmental protection.'",The New York Times,Op-Ed,https://www.nytimes.com/2019/02/13/opinion/ocasio-green-new-deal.html,899,[],"['Environment', 'Greenhouse Gas Emissions', 'Wind Power', 'United States Politics and Government', 'Green New Deal', 'Windmills', 'Alternative and Renewable Energy', 'Coal', 'Fuel Emissions (Transportation)', 'Law and Legislation', 'Global Warming', 'High-Speed Rail Projects']"
"b'Charles Sanna, Man Behind Swiss Miss Cocoa, Dies at 101'",b'A surplus of perishable powdered milk was the mother of invention for the popular instant drink made with hot water and formulated in the early 1960s.',The New York Times,Obituary (Obit),https://www.nytimes.com/2019/04/02/obituaries/charles-sanna-dead.html,1040,[],"['Milk', 'Dairy Products', 'Cocoa', 'Deaths (Obituaries)']"
b'Dan Evans Says He Threw Away His Tennis Career. He\xe2\x80\x99s Trying to Get It Back.',b'Evans was ranked a career-high No. 41 when he was suspended for testing positive for cocaine. It has taken him 11 months to return to the top 100.',The New York Times,News,https://www.nytimes.com/2019/03/04/sports/tennis/dan-evans.html,957,[],['Tennis']
"b'Malaysia\xe2\x80\x99s King, an Unusual Monarch, Abruptly Leaves His Job'","b'Malaysian kings only serve five-year terms, but Sultan Muhammad V lasted only two years, prompting widespread speculation about his departure.'",The New York Times,News,https://www.nytimes.com/2019/01/07/world/asia/malaysia-king-muhammad-abdicates.html,802,['Malaysia'],[]
b'\xe2\x80\x98The Old Drift\xe2\x80\x99 Is a Dazzling Debut Spanning Four Generations',"b'Namwali Serpell\xe2\x80\x99s first novel is about the fortunes of three families with ties to Zambia, the landlocked country in southern Africa.'",The New York Times,Review,https://www.nytimes.com/2019/03/25/books/review-old-drift-namwali-serpell.html,1125,[],['Books and Literature']
"b'Tiger Woods, Space, Julian Assange: Your Weekend Briefing'",b'Here\xe2\x80\x99s what you need to know about the week\xe2\x80\x99s top stories.',The New York Times,briefing,https://www.nytimes.com/2019/04/14/briefing/space-julian-assange-the-masters.html,1140,[],[]
b'Your Canada Vacation Suggestions for 2019',"b'In the spirit of The Times\xe2\x80\x99s global 52 Places to Go in 2019 list, we present some travel tips from Canada Letter readers.'",The New York Times,News,https://www.nytimes.com/2019/01/26/world/canada/vacation-suggestions-2019.html,979,"['Canada', 'Gros Morne National Park (Newfoundland)', 'Quebec Province (Canada)', 'Saskatchewan (Canada)', 'Newfoundland (Canada)', 'Northwest Territories (Canada)', 'Prince Edward Island (Canada)', 'Alberta (Canada)']",[]
b'Serena Williams\xe2\x80\x99s Absence Gave Her Foes the Chance to Improve',b'Karolina Pliskova\xe2\x80\x99s advance to the quarterfinals of the Australian Open reflected how she had grown in confidence during Williams\xe2\x80\x99s absence.',The New York Times,News,https://www.nytimes.com/2019/01/23/sports/serena-williams-karolina-pliskova-australian-open.html,906,['Melbourne (Australia)'],"['Tennis', 'Australian Open (Tennis)']"
"b'Trump, in Miami, Attacks Maduro, and Some See Bid for Florida Votes'","b'President Trump went to Miami not only to warn Nicol\xc3\xa1s Maduro that his days as Venezuela\xe2\x80\x99s leader were numbered, but also to court a key bloc of voters ahead of the 2020 election.'",The New York Times,News,https://www.nytimes.com/2019/02/18/world/americas/trump-maduro-miami-speech.html,944,"['Venezuela', 'Florida']","['Speeches and Statements', 'Venezuelan-Americans', 'Presidential Election of 2020', 'United States International Relations']"
"b'Weekly News Quiz for Students: Partisan Battles, Suicide Bombing, Pipeline Explosion'",b'How well did you follow the news this past week? How many of these 10 questions can you get right?',The New York Times,Interactive Feature,https://www.nytimes.com/interactive/2019/01/22/learning/22Weekly-News-Quiz-for-Students.html,,[],[]
b'Until Honeymoon We Do Part',"b'First the wedding, now for some me time! They\xe2\x80\x99re called solomoons \xe2\x80\x94 couples taking separate trips after the ceremony.'",The New York Times,News,https://www.nytimes.com/2019/03/13/fashion/weddings/until-honeymoon-we-do-part.html,1017,[],"['Marriages', 'Honeymoons', 'Weddings and Engagements', 'Dating and Relationships']"
"b'Tea, Bingo and Cockles-My Journey to Brexit-On-Sea'","b'The thing about an old rusty tractor, said cockle-picker Tony McClure, is that even in the sea air, it will start. '",Reuters,News,https://www.nytimes.com/reuters/2019/04/04/world/europe/04reuters-britain-eu-coast-widerimage.html,1184,[],[]
b'Cond\xc3\xa9 Nast Selects a Deal-Making Tech Executive as Its New Chief',"b'The once-cushy publisher of Vogue, The New Yorker and Vanity Fair chose Roger J. Lynch, formerly of Pandora, to steer it through a challenging time.'",The New York Times,News,https://www.nytimes.com/2019/04/04/business/media/conde-nast-ceo-roger-lynch.html,1131,[],"['Appointments and Executive Changes', 'Magazines']"
b'Colon Cancer Screening Can Save Your Life',"b'With colorectal cancer being found in an increasing number of younger adults, the pressure is on to screen millions more.'",The New York Times,News,https://www.nytimes.com/2019/03/11/well/live/colon-cancer-screening-can-save-your-life.html,1073,[],"['Colon and Colorectal Cancer', 'Tests (Medical)', 'Health Insurance and Managed Care', 'Colon', 'Colonoscopy', 'Bowels', 'Digestive Tract']"
b'House Democrat Demands Six Years of Trump Tax Returns From I.R.S.',"b'The House Ways and Means Committee chairman, using an obscure provision in the tax code, formally demanded President Trump\xe2\x80\x99s personal and business tax returns, most likely starting a momentous fight.'",The New York Times,News,https://www.nytimes.com/2019/04/03/us/politics/mueller-report-subpoena-house.html,1236,[],"['Trump Tax Returns', 'United States Politics and Government', 'Russian Interference in 2016 US Elections and Ties to Trump Associates', 'Special Prosecutors (Independent Counsel)']"
b'Notable Deaths 2019',b'A memorial to those who lost their lives in 2019',The New York Times,Interactive Feature,https://www.nytimes.com/interactive/2019/obituaries/notable-deaths.html,,[],['Deaths (Obituaries)']
b'Want to Leave a Legacy? Be a Mentor',b'How to make a positive impact that would keep you alive in the memories and lives of others.',The New York Times,News,https://www.nytimes.com/2019/03/04/well/live/want-to-leave-a-legacy-be-a-mentor.html,1096,[],"['Longevity', 'Elderly', 'Mentors', 'Happiness']"
b'What Is \xe2\x80\x98Us\xe2\x80\x99 About? Here Are Some Interesting Theories',b'Part of the fun of Jordan Peele\xe2\x80\x99s new horror film is that everyone has a different interpretation.',The New York Times,News,https://www.nytimes.com/2019/03/26/movies/us-movie-theories-explained.html,1179,[],['Movies']
"b'Buoying Trump\xe2\x80\x99s \xe2\x80\x98Inflated\xe2\x80\x99 Wealth: $4 Billion in \xe2\x80\x98Brand Value,\xe2\x80\x99 Cohen Says'","b'In congressional testimony, the president\xe2\x80\x99s former personal lawyer traced the lifelong myth-making practice that created the brand of Donald J. Trump, self-made billionaire.'",The New York Times,News,https://www.nytimes.com/2019/02/27/us/politics/donald-trump-wealth.html,1000,[],"['Tax Evasion', 'Federal Taxes (US)', 'United States Politics and Government']"
"b'Bob Friend, 88, Mainstay of Pirates Team That Stunned Yanks, Dies'","b'Mr. Friend was a dependable arm and league standout on losing teams until the 1960 World Series thriller, won by Bill Mazeroski\xe2\x80\x99s walk-off home run.'",The New York Times,Obituary (Obit),https://www.nytimes.com/2019/02/04/obituaries/bob-friend-dead.html,1024,['Pittsburgh (Pa)'],"['Baseball', 'World Series', 'Deaths (Obituaries)']"
b'Attorney General Prepares to Brief Lawmakers and Trump on Report',b'Attorney General William P. Barr was determining what parts of the special counsel\xe2\x80\x99s report to make public after a 22-month investigation into Russia\xe2\x80\x99s effort to interfere in the 2016 election.',The New York Times,News,https://www.nytimes.com/2019/03/23/us/politics/mueller-report-russia-inquiry.html,1153,[],"['Russian Interference in 2016 US Elections and Ties to Trump Associates', 'United States Politics and Government', 'Special Prosecutors (Independent Counsel)']"
